classID;tasa_cruce_cero;entropia_espectograma;avg_centroide_espectral;mfcc_1;mfcc_2;mfcc_3;mfcc_4;mfcc_5;mfcc_6;mfcc_7;mfcc_8;mfcc_9;mfcc_10;mfcc_11;mfcc_12;mfcc_13
7;14280;8.673397;5793.8325686481085;-324.84583;162.6936;-40.921993;74.849655;-0.697695;12.018307;19.629124;-12.72027;2.8274572;2.7593865;-0.86002505;-7.5998225;11.89324
7;15791;9.045928;6012.313418746056;-314.20905;168.91513;-47.321712;65.93877;-9.7638;7.235162;20.424934;-10.232244;5.589226;3.1333246;3.2157993;-7.9993286;8.337673
7;14956;8.651262;5720.184223090551;-333.656;164.14684;-39.30068;72.59591;-1.8582605;7.668449;17.901924;-12.288645;4.9966593;1.3329858;-0.50474757;-9.428752;11.362706
7;11762;8.028341;5544.993956547674;-337.88165;163.9498;-39.58034;67.68649;-0.57005197;9.708747;21.744375;-9.01728;5.811543;3.1717541;-2.7088735;-9.173606;11.975311
7;16238;8.994037;6048.037353999028;-301.84232;154.88805;-50.965244;77.51686;-3.9083354;16.765799;17.192669;-9.434784;-0.779672;4.096383;-0.23303396;-10.755708;11.174987
7;9842;8.082614;5316.586357339476;-317.61206;162.34195;-39.26271;75.40729;-5.1574917;14.515971;22.652534;-6.013527;4.426282;4.446297;3.1336656;-5.699418;12.63471
7;13932;8.198903;5800.197559464943;-332.61252;160.23438;-36.17177;74.690926;-6.652185;6.965918;22.007864;-5.657019;5.7281427;5.399442;1.4379377;-9.449497;13.125772
7;17846;8.986618;6237.712475265899;-303.63907;145.15181;-48.170105;82.20679;-5.462343;15.547179;16.766886;-4.9529138;-2.1933727;3.8755987;-0.39632797;-9.229833;10.935128
7;17219;9.327119;9175.807571874042;-222.54356;109.66418;-73.96076;95.0631;-25.277287;27.750431;-8.022193;0.01566108;-10.17562;5.6967473;-3.2238426;2.408951;9.289401
7;8176;8.624877;8168.536104807325;-249.47823;122.57832;-58.660183;89.32617;-25.211689;27.835363;-2.21624;6.0958066;-3.619262;8.593664;-4.446386;1.9684587;12.29923
4;6405;7.8018966;2429.900023312864;-283.44852;137.74432;-37.359005;33.708195;-25.066036;-26.103796;-33.672157;-7.094526;21.446321;-10.295769;2.801442;9.291911;19.603302
4;5577;7.4947133;2319.146416677235;-278.4259;140.52759;-36.044167;33.573215;-25.16006;-27.69876;-35.601677;-9.200428;19.879698;-10.953018;2.9205961;9.778276;18.82273
4;5759;7.554465;2408.304965559133;-272.36267;143.08124;-41.199123;34.110806;-25.934872;-28.796726;-38.57532;-8.079277;21.535025;-11.48353;4.1781073;9.952589;20.631823
4;5918;7.442372;2442.9294517787284;-287.80078;133.60988;-34.773228;32.466774;-22.95732;-31.06644;-37.8708;-7.5324163;21.56354;-10.261718;1.2673787;9.481298;17.911776
4;6310;7.770443;2292.586554209616;-288.7867;135.79019;-35.514244;36.305393;-22.798452;-24.536997;-33.511803;-8.483698;19.219025;-11.783849;3.5608766;10.051509;19.522316
4;32576;10.248065;2927.6301904002053;-167.68973;173.32417;-102.98421;62.888508;-39.632664;1.3716792;-21.779764;-9.689759;32.508163;-25.875349;8.00216;9.221505;17.723368
5;11139;8.584103;1228.0862946731413;-210.98695;238.42989;-58.104813;4.6298614;24.658058;-3.7139812;17.704659;14.283967;-1.1035972;6.264361;-4.5074806;1.8638974;2.3864357
5;14258;10.019312;1440.5999788487538;-173.32831;246.0957;-75.686775;15.2871065;24.465845;-6.8999476;19.052958;11.766773;-5.565096;8.473101;-9.570638;0.6629736;-0.59891725
5;13344;9.978937;1412.4731310656528;-179.44923;244.7317;-71.42583;16.466787;25.307413;-5.246382;18.982628;9.50027;-8.829253;7.6723943;-10.67222;-1.2227494;-0.80991
5;12354;9.881332;1334.43575817384;-186.8554;245.4355;-63.581158;14.287115;25.472925;-4.668839;17.148294;8.591702;-8.794531;6.636761;-10.823809;-1.7484248;0.6915336
5;6223;8.900761;1452.324599428899;-245.79765;220.17192;-46.45471;8.910793;25.880745;-1.2567698;8.070446;10.745717;-9.120224;5.5662756;-6.7887206;1.1353254;3.7184963
5;13890;9.807316;1485.9646627557156;-222.23672;229.72435;-56.051132;8.170866;23.76217;-5.7978563;7.574387;8.53735;-8.964768;5.907943;-6.522589;3.4966493;5.3096905
5;14562;10.024114;1432.5894481735666;-192.80594;242.65663;-65.35287;11.88881;24.810396;-7.4381623;9.533904;5.715157;-9.647438;7.1964846;-8.087189;3.104947;4.5407953
5;15226;10.184533;1471.5360329982611;-176.64784;245.36139;-71.08577;13.607255;24.460924;-10.026374;8.280741;2.9901972;-8.384902;8.62107;-7.3222055;3.458057;4.3833623
5;15056;10.215368;1491.5270536430642;-172.24275;244.97795;-72.32808;15.076656;21.776403;-11.38409;7.4962835;3.6234896;-7.024184;10.02526;-6.4206123;3.9713027;3.4895458
5;14872;10.171275;1483.621634387781;-174.84846;244.66132;-71.78914;16.011393;21.521053;-11.118564;7.894461;4.6296883;-6.288582;9.793612;-7.309787;3.9489467;3.3893166
5;10582;9.526895;1575.4378862010503;-260.7989;213.2702;-44.494167;6.2330055;18.313147;-5.3739376;1.7169931;9.019879;-7.312741;9.507296;-2.7611423;6.949342;4.6399074
3;1492;5.601184;3918.058844944168;-340.9669;178.91393;-8.834864;-32.001797;-39.4268;-20.118467;20.150812;-4.879861;2.7247238;14.123475;5.3975797;1.303366;10.529575
3;8370;6.967226;4914.205302631903;-379.1317;136.06055;13.796177;-15.781506;-29.438429;-13.8085375;10.93484;2.4612665;3.5189016;9.455808;2.3663635;2.2879958;4.5408587
3;1311;5.7451754;3999.5487543541103;-335.1606;157.34811;-39.700577;-40.09058;-50.402763;-17.848652;26.8473;4.0544443;11.632395;26.305206;9.440801;2.0628026;1.7330917
3;24862;6.2886586;4152.297574875235;-471.0671;79.65619;21.414715;-4.473205;-12.142495;-10.095275;-6.8044615;-8.346351;-9.280636;-7.502294;-6.906376;-7.9537587;-5.8207183
3;25322;6.248285;4360.72684826489;-515.73303;101.824715;28.014088;-2.7274792;-3.653426;-3.029825;-5.671117;-7.809052;-8.273908;-8.478689;-7.783234;-6.460509;-4.556448
3;17876;7.107686;2933.05789043897;-436.3652;106.22413;20.214247;-8.286496;-16.765297;-15.245899;-13.083716;-16.614922;-14.40649;-9.075054;-7.6436315;-6.941471;-5.0086594
3;13040;7.41801;1889.3272169145864;-401.715;137.21576;22.755474;-23.961815;-32.36294;-26.935131;-16.818136;-21.413866;-23.414717;-10.843882;-1.9010763;-2.1805296;-1.6780661
3;15124;7.2575145;2368.043030523995;-434.16507;115.16319;23.276196;-17.682335;-26.048672;-22.662315;-14.454973;-16.106909;-17.851885;-9.0917425;-1.3507247;-0.3263558;-0.085126534
3;15965;6.91012;2584.847855254844;-455.96127;107.67875;28.035515;-9.441544;-18.746462;-16.673733;-10.588927;-13.474811;-15.069044;-6.893066;-1.2141018;-2.162838;-3.897187
5;1234;7.7597375;557.6947884711224;-447.57745;161.03986;36.1748;38.17771;41.187103;34.904644;39.371643;25.2914;10.8454895;6.554268;6.550391;12.268964;7.9023952
5;1314;7.8647146;518.8886396038625;-450.92328;170.57489;36.03567;38.295773;41.823864;35.495953;38.907784;22.525124;6.9099474;4.94543;7.2969832;12.029118;6.800255
5;1202;7.709462;491.52138749823496;-454.61136;163.21906;35.283474;36.598927;43.890945;36.45756;35.976845;22.176975;11.289291;11.4119215;11.7553425;14.355978;7.936681
5;1292;7.837784;514.9759416164322;-454.46243;169.11624;34.31556;38.940132;42.941044;36.19336;38.741905;22.532057;8.10727;6.3349533;8.282698;12.997016;6.907788
5;1230;7.8228693;509.2034175900617;-455.03284;167.47517;33.90283;38.695038;43.70127;36.109875;38.4741;23.452307;9.491404;6.689906;8.061495;12.648316;6.0035186
5;1218;7.7886915;508.04532867897353;-455.21207;165.9741;34.535667;37.321796;42.74213;36.33987;38.446304;23.665377;10.053717;8.124104;9.762107;13.5140705;6.7984347
5;1204;7.74868;505.4002306227709;-454.23917;163.59705;34.903793;37.745186;42.889156;35.793972;37.783882;23.208189;9.902607;10.101865;11.901452;14.596748;8.197159
5;1204;7.7426124;502.3156348590873;-454.71423;164.24881;34.66504;38.297035;43.348396;35.788708;36.95934;22.265314;9.788902;10.547655;11.794079;14.110632;8.149051
5;1218;7.7409267;505.9472892643704;-454.0571;164.53807;33.959705;37.915848;43.543457;37.39498;37.313805;21.16039;9.515763;10.557092;11.620031;14.304432;7.99916
5;1222;7.727753;499.91465455817786;-452.34436;162.90237;33.651608;37.440865;43.883224;37.876503;37.52213;21.056374;9.726198;10.641627;11.396872;14.788386;8.264695
5;1222;7.7272663;506.3793531749005;-452.18143;163.83751;34.624702;36.744717;44.138214;36.887806;36.100414;21.023916;10.045972;10.582232;11.426145;14.679272;8.044793
4;52530;11.400354;4401.563823640923;-75.64108;107.24534;-78.14974;19.94645;-32.19614;15.206573;-25.041643;19.689241;-9.505993;3.1942594;-8.503616;6.0116324;-11.8771925
4;49120;11.52734;4217.421523222097;-41.44901;111.94363;-81.092636;19.88615;-33.8887;15.569918;-25.36541;18.830082;-10.630003;3.2821352;-7.0711594;6.094829;-13.01321
4;64449;11.63283;5060.388745591616;-80.68193;87.59408;-64.978874;10.070394;-27.667612;8.377306;-21.555212;21.63559;-6.0855513;6.6109943;-7.566273;10.991159;-9.477092
4;67698;11.606767;5094.05598095043;-56.72302;89.410515;-65.39954;7.936509;-28.675257;4.9950767;-21.230457;21.042698;-6.614239;6.5173516;-8.713743;10.557328;-11.93929
4;73614;11.513275;5342.824241902472;-71.665436;85.5721;-62.298515;7.4991055;-30.460974;5.265333;-22.331924;19.915508;-7.9266977;6.6562495;-7.9162993;10.732436;-10.335824
4;69644;10.979019;5338.930316792605;-180.20401;85.54079;-54.66162;19.238356;-27.856771;9.697451;-22.246368;18.86029;-8.345704;4.183315;-6.217433;9.915262;-2.8925648
4;50817;11.440175;4361.59960128404;-53.19649;103.30233;-72.06694;12.260397;-30.814592;12.201898;-22.538994;19.169;-10.241836;2.2679992;-4.5871177;8.863008;-9.006435
4;62413;11.458381;4885.395835983528;-55.962963;92.611145;-67.70053;12.170304;-29.219107;9.217377;-22.929676;18.333378;-12.3829;4.884899;-7.8451414;10.16441;-11.668275
4;52977;11.486342;4452.27440375739;-47.23572;101.304405;-73.737526;14.084952;-30.414284;10.380108;-23.76036;18.352964;-12.034625;3.0133903;-6.0155973;8.265336;-11.094923
4;54321;11.561473;4531.256971161495;-35.553467;98.02347;-73.225136;12.084061;-31.52795;13.03787;-23.458529;18.859064;-12.425719;2.094259;-6.4039617;8.854907;-11.22572
4;55119;11.5674095;4557.112851516547;-40.250553;99.21533;-72.349625;11.6863365;-29.755072;10.025512;-24.00456;18.646246;-11.41173;4.8512383;-7.3686466;8.652314;-10.719071
4;59701;11.597366;4723.271966915629;-42.01897;96.19789;-70.30562;11.006377;-29.628445;9.248894;-23.610012;18.45725;-12.598848;4.818913;-7.4551997;10.255992;-10.851223
4;52394;11.560613;4392.922455346427;-38.543777;100.40536;-76.49731;13.477872;-27.550138;10.114307;-24.040466;16.630198;-12.610858;1.9412038;-8.027153;8.108373;-10.5243
4;54246;11.572387;4495.297174431737;-38.224308;98.84905;-76.05941;12.312452;-27.92732;9.166446;-24.363943;16.626223;-12.497948;2.0856912;-7.8064837;8.441563;-11.629714
4;71277;11.562448;5311.906580621341;-121.761505;86.90538;-57.733627;13.549858;-27.79366;11.38967;-22.109993;19.726416;-12.126716;5.475241;-5.5782847;7.8504305;-7.6512356
4;66130;11.564485;5088.66185840905;-94.8507;91.10016;-66.07981;13.810121;-29.728409;9.939029;-24.39342;21.805454;-13.713601;5.095928;-6.994019;8.660806;-9.73324
4;69521;11.596668;5123.068781895998;-93.234825;92.79498;-63.281715;12.903703;-28.106695;10.842237;-23.460686;20.737804;-12.082975;5.9967294;-7.3190975;9.508824;-9.17852
0;57767;11.013816;5225.982208117124;-141.00192;86.27219;-45.746353;52.242;0.31083763;33.073685;-6.558263;25.821878;9.523192;-1.9021544;4.6678057;8.440226;-1.3350755
0;59615;11.076988;5311.223564272189;-134.3824;83.85282;-45.77276;52.762165;0.13546996;32.93358;-7.5995145;24.982481;8.885958;-2.858435;4.27541;9.396918;-0.22616073
0;60856;11.165923;5335.268326706971;-136.12276;83.983604;-47.454964;53.191826;-0.81732106;29.78764;-9.699576;23.27656;8.87256;-1.9821364;4.796629;8.199982;-2.0434911
0;61742;11.19545;5387.183897669387;-133.73318;84.25468;-47.30469;54.271152;-1.082205;30.329638;-9.129884;22.521479;7.8062263;-0.55235547;5.263229;7.80469;-2.0012097
0;58942;11.108843;5272.501114737858;-137.07156;87.22748;-47.196537;53.363155;-0.62700504;31.240297;-9.314633;22.244894;7.9534593;-0.9080337;6.0011377;8.531131;-2.195152
0;59360;11.062233;5286.991464582694;-137.87798;86.164085;-46.44695;51.604404;-0.51841897;32.685493;-9.41219;22.197012;9.4937525;-2.243446;4.656606;9.888839;-1.6185815
0;59018;11.027815;5297.705247290228;-138.0889;85.905495;-45.80021;51.67179;0.08035116;32.93062;-10.010467;22.423273;9.639043;-3.1439657;3.95095;10.035294;-1.6084039
0;59294;11.081074;5303.00151696174;-137.2992;85.794815;-46.414986;53.316822;0.3155715;32.4233;-10.132571;21.89776;8.028167;-2.571205;4.8721294;9.600716;-2.713182
0;60699;11.063897;5330.918266538074;-134.09196;83.39765;-45.984337;54.018353;0.0020798622;32.26357;-8.480256;23.848072;7.980672;-2.5201075;4.9856715;9.311252;0.123221375
0;60145;11.067454;5261.03058779472;-137.52574;85.964424;-46.02616;52.73616;0.09455119;32.540913;-9.476836;22.746632;8.208898;-2.8398833;4.611737;8.695625;-0.98054445
0;59660;11.118663;5246.131336195615;-138.61998;87.532524;-45.47895;51.70248;-1.0257051;32.664597;-9.59943;21.29365;7.9243655;-2.177406;3.9468875;7.374036;-1.4925637
0;57657;11.03032;5190.788144175534;-138.37062;88.64896;-45.314995;52.140343;-0.5651956;32.676437;-10.22652;20.97591;7.769369;-1.500393;4.2329264;7.3114343;-1.4416777
0;56313;10.97853;5139.042404846348;-138.97546;89.19618;-45.574604;52.52405;0.13412502;32.79408;-9.978928;21.851418;8.49422;-1.5361576;4.236518;8.274988;-1.4203979
0;57886;11.048532;5185.100641494329;-138.12398;87.450836;-46.330772;53.505016;-0.003505443;31.266144;-9.571411;23.017859;8.9904375;-1.0373327;4.8882165;7.8803015;-1.5529032
0;59769;11.11232;5265.3177533284015;-136.91032;84.75479;-46.689903;53.42982;-0.13242199;30.05042;-9.734144;23.755486;8.8449;-1.4959509;5.0197124;7.6073737;-1.52348
0;59278;11.111325;5258.253794484446;-138.38486;84.75732;-46.96842;52.410072;-0.38877738;29.709137;-9.886942;23.931189;9.05313;-2.3372877;5.090097;8.312076;-1.4696432
0;10847;8.022328;2023.351876169656;-244.93835;171.04742;-28.394398;19.010242;-5.9369793;15.487684;-4.69484;10.983908;5.5166574;0.27850944;10.092408;-0.69249916;4.305738
0;13255;9.207398;2015.5065015388127;-206.55765;176.65428;-29.231976;17.967213;-4.179966;14.58328;-4.7847524;11.344448;5.635744;-0.7676795;10.188049;-2.6980546;3.93156
0;11864;8.165635;1976.6138317429995;-213.40303;177.70648;-23.914015;17.542807;-3.870887;12.191344;-5.1284056;11.929144;3.143356;-1.3100255;12.059936;-2.599999;3.7158158
0;10390;7.8613253;1949.7916714866008;-215.63951;177.45955;-22.775679;16.86361;-3.0524828;13.130392;-4.641055;11.886718;4.29103;0.2861989;12.686426;-1.3575641;4.6335406
0;11200;8.2025585;2008.2423741907703;-209.78743;175.29497;-25.793718;21.425909;-2.7453895;13.926622;-2.7844126;10.438974;5.969023;2.664538;11.28036;-1.216168;6.0337877
0;11600;8.527632;1980.1366297113843;-212.01212;177.39543;-25.346487;20.917133;-1.3005396;13.503146;-2.6862102;10.739618;6.18932;2.4984756;11.302178;-1.9065297;6.2350984
0;10532;8.857323;1855.9319749246893;-221.27097;181.73904;-21.226366;16.279484;0.95466787;12.635482;-3.2026389;12.269379;4.067987;-0.030298427;12.7705145;-3.2198977;4.5003905
0;10814;8.914037;1838.4625608018907;-221.7563;181.88591;-21.549456;16.040573;0.5868586;11.514;-4.0479236;11.620207;3.4011302;-0.5804461;12.413236;-3.7451065;3.5515668
0;11676;9.469706;1907.964965613365;-219.24208;182.38213;-22.084526;16.110048;0.32469797;12.080537;-4.5885997;11.24203;4.161288;-0.06528701;11.922428;-3.7981644;3.8670604
0;11110;9.010641;1910.6144829828825;-218.40706;182.7811;-21.910704;15.769528;0.5185421;13.010179;-3.6839075;12.355163;5.2490406;0.67390406;12.142259;-4.3473682;3.4092762
0;9512;8.199379;1852.0833982075665;-218.8741;181.86235;-21.935587;16.589796;0.09973892;12.538162;-3.4828684;12.743957;5.6118937;-0.11621324;11.881757;-3.7080393;3.469971
0;9986;8.184842;1877.3300654435325;-215.26552;181.69139;-23.385464;18.209326;-0.579796;11.751888;-2.905791;11.678897;4.5254664;-1.335353;10.785031;-2.6692793;4.508454
0;14702;10.1148815;2044.980824607116;-206.89676;177.14447;-30.736935;18.436571;-3.5650296;13.735144;-4.1191497;9.924819;6.087661;-0.22061056;9.178992;-4.0613956;3.881206
0;11446;8.649189;1933.647932220764;-213.63234;182.82072;-24.342848;16.589252;-1.2056875;12.047995;-3.0589278;11.248737;3.6646552;-1.5837121;10.737408;-2.90217;4.2555404
0;10978;8.485599;1877.399448796136;-214.22908;183.3565;-23.532091;14.911595;-1.4864833;12.477328;-3.2471156;11.509626;3.6523285;-0.2769069;12.218702;-3.2847075;3.8523724
0;9313;7.203537;1787.4505990754412;-214.8117;182.2617;-22.326784;14.437008;-2.1235116;12.165755;-3.1787188;11.440041;4.094468;0.079214565;13.453159;-3.4737856;4.176701
0;10208;7.0613265;1871.7615964823967;-214.95589;180.57248;-23.257008;13.22801;-3.0249317;12.120629;-4.0179214;11.318438;4.2779193;0.57593346;13.166604;-2.8798647;3.4578621
0;11692;8.026785;1946.0543514764645;-236.6553;179.44348;-24.343908;14.661539;-4.052757;11.946205;-3.23246;11.14473;4.5326123;1.5701759;12.878479;-2.0312748;3.7161448
0;14348;10.098337;2043.614569313875;-210.61414;177.86934;-29.961208;16.821035;-2.840709;13.854176;-3.451266;9.431255;5.748004;-0.21337329;9.857253;-4.0144057;3.9835148
0;14310;10.086294;2040.2545347455325;-212.32835;179.08603;-29.160997;15.70077;-2.109241;14.201602;-3.2778373;9.458179;4.5685534;-0.67628473;10.180261;-3.7189145;3.6719418
0;15056;10.083044;2085.3945478045434;-208.52438;176.98587;-30.37768;18.926355;-2.8054361;14.278224;-2.859576;8.437309;4.300153;0.77740127;10.372393;-4.2653937;3.5733426
0;16682;10.158685;2165.799063001893;-201.02074;172.94638;-35.023716;23.656786;-4.604619;13.24703;-3.1114643;7.8903265;5.299124;1.6965778;8.804647;-4.900309;6.15123
0;15840;10.082646;2147.059127188019;-204.85036;174.4064;-32.115406;21.885574;-4.9055;12.104481;-4.140129;8.6784725;4.388833;-0.97273517;8.870085;-4.514014;5.8519397
0;13306;9.920474;2050.3620642437554;-216.0936;178.64203;-24.651947;17.881865;-2.8272703;12.389589;-4.5012894;10.72412;3.6677115;-2.7442946;10.7897005;-3.7959728;3.4003868
0;12770;9.877204;2009.514925011908;-216.46173;179.27675;-23.249584;17.504309;-2.4317;12.294945;-4.443073;11.735169;3.1311336;-2.4345233;11.167826;-3.5077293;3.4694932
4;6711;8.87314;2657.583099966841;-229.05066;161.86774;-20.184452;-13.708473;-25.560263;22.729292;-39.91049;9.366577;-24.352375;-0.10511279;-17.470194;-2.452557;-2.2816
4;4583;8.039429;2187.652117735573;-277.0817;167.48051;-8.021066;-15.163879;-16.75563;18.984913;-28.572472;8.39495;-19.513582;-0.9489074;-12.6162;-3.5325787;1.5637646
4;7853;8.925793;2462.4768872407963;-216.31882;163.237;-27.079033;-17.37113;-23.218454;16.824057;-40.005936;12.438033;-22.683905;-0.8288611;-10.280083;-0.33173397;0.023086602
4;11591;9.415104;2399.3644214408173;-208.86629;174.16345;-34.71247;-14.132205;-23.780308;17.576628;-42.918602;15.674075;-24.089365;-0.42531046;-9.9157715;-1.9359816;1.1949905
4;12239;9.108536;2726.0901001981965;-218.14069;152.29335;-26.642004;-12.005982;-19.380554;14.393676;-40.079422;15.048816;-22.438044;0.6747118;-8.591155;0.62773;0.28488597
4;5305;8.166102;2485.708762361564;-242.08498;154.28087;-15.844279;-6.5072193;-11.92256;17.464691;-35.731037;11.104083;-16.676756;-1.0259291;-12.79478;-3.6613636;-0.047308937
4;5973;8.3956;2422.5613949880035;-198.01733;164.04716;-23.420187;-12.655599;-22.605001;16.323769;-36.40095;8.789113;-21.594536;-5.579514;-12.7618265;-3.2086513;-0.51170826
4;20643;9.405634;2690.4994981310065;-221.6106;156.61017;-28.653091;-4.9525747;-17.49401;12.219882;-35.392788;13.55495;-24.807728;1.3385799;-11.984767;-2.4148934;2.072465
4;7985;8.740815;2775.917088505422;-216.14572;160.12756;-36.948658;-6.5482087;-18.847624;12.066997;-41.221066;20.732372;-25.082586;0.27767187;-11.667279;-4.6350694;1.5180726
4;24565;10.067251;3148.5306001105523;-157.7473;151.6156;-37.751488;-3.0454056;-27.097452;12.352422;-46.00869;22.78747;-27.221966;5.094697;-14.98367;-0.32247084;-0.8599123
4;22895;9.830502;2984.621650071854;-168.41931;152.99155;-35.397697;-1.9116112;-24.584328;10.171939;-42.319088;21.84158;-28.199389;2.383922;-16.243649;-0.48167637;0.34863916
4;23317;9.909998;3023.3813419214903;-149.04147;149.28383;-41.23517;-2.2666008;-23.66005;10.862338;-42.272804;22.638262;-30.632195;3.6657782;-16.742744;-2.729097;-2.500887
4;24593;9.882618;3119.851126381486;-128.1713;147.30748;-45.125923;-4.0594764;-25.273905;12.354767;-42.726154;23.842596;-30.341394;2.8965826;-19.794765;-4.7909966;-3.4767087
4;22425;9.732009;2798.339959277265;-167.05013;152.98573;-41.107258;-8.296396;-21.904957;8.802215;-39.009193;17.311384;-26.230797;-0.94976187;-19.573769;-5.2354116;-1.7321028
4;10744;9.014274;2450.8696707641634;-158.22879;165.8845;-45.242336;-8.505615;-14.050968;9.920161;-44.8608;13.4779825;-22.981821;-2.389699;-10.703822;0.3173938;1.1454166
4;25052;9.7768135;3018.563968124343;-150.81621;149.90619;-48.08895;-4.7245345;-28.560032;12.979527;-43.10545;23.35461;-26.342861;1.7025706;-17.526531;-1.9614291;-1.6413224
4;24517;9.603256;2978.566682076901;-171.18298;152.97021;-45.130733;-7.0600147;-29.404196;12.66489;-42.43835;22.27149;-26.136305;2.6966078;-14.742404;-3.3294044;-0.13124628
4;23829;9.997828;2769.6731250336247;-159.26927;147.70824;-71.10341;-28.4387;-41.902496;-3.720148;-32.350964;10.478305;-22.939266;2.011822;-9.889498;-2.0314417;0.2545067
4;17817;9.648315;3224.41861488784;-195.30576;140.50468;-42.108475;-21.243553;-37.204132;6.9791784;-29.500496;6.794463;-23.366447;4.984942;-8.445525;3.9859338;-0.27306843
4;17642;9.833794;2821.7456860752127;-163.8951;143.25623;-62.917953;-24.19642;-39.524086;-6.2050385;-34.704365;4.0470195;-30.16825;0.4115782;-12.623124;1.42238;-1.0497338
4;24407;10.183424;2949.7075538867857;-115.59019;141.55609;-69.16938;-23.42702;-46.55643;-9.427041;-39.191483;1.9966779;-33.164936;0.61882025;-14.861754;2.8146331;-5.987626
4;16215;9.587487;2922.54718048584;-159.23601;141.4972;-72.4125;-14.045744;-31.530474;-2.079339;-31.01171;3.1703272;-22.956686;-2.0278764;-9.353852;1.4476926;1.316323
4;13070;9.24529;3024.601739225657;-242.63979;143.41676;-47.408234;-18.150589;-30.517736;0.8725237;-28.73234;5.109549;-19.244837;-3.274508;-6.9499087;1.5355542;0.6640471
4;21045;9.943999;3104.770150831436;-168.83868;139.64175;-69.65217;-8.179936;-33.001972;-7.305749;-32.358803;9.038297;-23.139492;-2.475588;-7.257006;1.7843684;0.6760662
4;25346;10.188838;3192.3062146933594;-126.500206;132.18555;-63.006493;-24.20423;-43.586052;-6.971209;-34.813526;11.485348;-31.164711;6.345304;-5.836206;-1.9991181;-6.771838
4;25352;10.170732;3039.6994905935844;-141.42513;137.89272;-66.64624;-23.07104;-40.09708;-1.5546265;-34.036793;8.55074;-26.122068;2.6059122;-8.642278;0.17241262;-4.2996764
4;25944;10.237629;3159.061111228842;-132.6048;140.49905;-60.782852;-22.196913;-38.79678;1.1397231;-36.580826;17.220705;-28.83074;5.454977;-6.5350275;-0.7718029;-5.892855
4;19296;9.660078;3326.566277060219;-170.42743;130.84424;-52.504345;-13.73252;-37.802456;-2.3542764;-25.446451;14.670148;-27.43657;6.033644;-4.7060423;1.8557225;-6.5186443
8;5731;6.3604107;1058.1720226022317;-337.26343;150.15509;6.0340204;-36.491463;-16.702562;-26.483444;-49.216774;-47.069492;-33.724358;-19.154152;-2.0344865;1.5844766;-9.038913
4;14400;9.642974;3221.202252332246;-144.77545;151.71365;-28.340895;21.672472;-9.900495;20.366224;-11.025879;10.769226;-9.2304535;-5.1144295;-3.071571;-5.693865;-3.1716511
4;74995;11.826536;6207.89291718623;-183.53807;75.973595;-31.358055;31.235434;-13.574233;23.802208;-16.24496;12.517848;-8.488892;2.5020583;-2.2460928;-2.2919726;-4.9941816
4;20975;10.37901;4950.016123505849;-258.66238;102.41512;-30.221054;33.6947;-6.2126307;22.46866;-11.234424;12.6967945;-5.098994;-0.14141086;-7.919466;-7.244764;-5.244954
4;15694;10.177308;4717.572318544148;-268.1423;107.82412;-34.01925;30.665005;-5.4525323;27.374348;-11.309248;3.5117645;-3.7867877;0.4698392;-2.1936812;-5.180664;-5.1574063
4;29430;9.396229;5146.437209541985;-233.78136;84.94096;-52.938137;26.676647;-21.039803;19.091745;-27.143023;-4.8567204;-17.430769;-7.5842957;-8.612243;-3.3972409;-5.4770665
4;30477;10.532534;5940.387731084929;-328.3327;63.770123;-51.783962;45.371662;-15.51577;31.54166;-15.329362;-3.916221;-4.4293966;0.6622666;-7.2691636;-3.7707343;-11.698536
4;20483;9.50218;4662.335866924804;-257.0333;96.4351;-50.82472;20.611803;-23.85964;16.074188;-23.282171;-0.8337478;-9.471056;-9.035369;-12.703892;-8.675168;-11.4532
4;13451;9.257679;4042.017924731369;-279.57712;111.7872;-46.003044;23.30384;-10.357467;17.257322;-21.461037;-5.9432516;-15.446809;-9.161568;-14.781652;-12.229841;-12.338145
4;13823;8.098606;3698.783060060699;-248.30042;121.61639;-35.63738;25.30997;-3.098897;13.021386;-20.878819;-6.663394;-7.413252;-8.432134;-13.513616;-11.258027;-7.5621433
4;48657;10.439456;5183.826182876587;-321.38446;77.51762;-39.487446;50.062218;-9.260304;25.28419;-10.478294;0.010557125;-7.2789574;-8.119482;-13.979702;-8.997654;-14.331634
4;28458;9.216427;5122.293884635602;-227.45982;85.21196;-53.22103;24.297955;-23.349518;12.17527;-23.257904;-4.146655;-14.462704;-6.3956532;-10.581251;-4.2273717;-9.276988
4;23663;9.243334;4918.328660248373;-220.86404;95.541954;-49.27769;24.380846;-23.525862;11.547788;-29.16257;-6.618069;-13.2990465;-6.7130337;-10.00659;-8.368172;-13.364496
4;27796;9.692728;4708.974117750655;-268.8542;95.79693;-55.222404;24.51969;-16.08063;21.501284;-24.68268;-3.3433654;-10.449311;-8.078441;-11.229192;-7.915646;-8.550594
4;19860;7.8639164;4730.814064820315;-241.96292;93.757225;-39.27172;25.468637;-16.595026;12.165138;-17.760769;-8.417634;-11.820372;-5.6509733;-12.419609;-9.348504;-12.753728
4;27722;8.521596;4979.298926336998;-234.05812;85.60678;-45.760593;23.484854;-19.060728;14.331889;-23.153954;-4.6135845;-14.313342;-6.631109;-11.583619;-3.7082152;-9.378692
